Trenton,KY,Todd,342,3,0,0,0,0,0,0.0
Groom,TX,Carson,462,3,0,0,0,0,0,0.0
Finley,ND,Steele,322,3,0,0,0,0,0,0.0
Ginger Blue,MO,McDonald,132,3,0,0,0,0,0,0.0
Jeromesville,OH,Ashland,570,3,0,0,0,0,0,0.0
Delmont,NJ,Cumberland,285,3,0,0,0,0,0,0.0
Union City,IN,Randolph,3477,3,0,0,0,0,0,0.0
Finley,OK,Pushmataha,69,3,0,0,0,0,0,0.0
Selfridge,ND,Sioux,190,3,0,0,0,0,0,0.0
Vale,SD,Butte,90,3,0,0,0,0,0,0.0
Ralston,IA,Carroll,66,3,0,0,0,0,0,0.0
Humboldt,KS,Allen,1956,3,0,0,0,0,0,0.0
Leamington,UT,Millard,301,3,0,0,0,0,0,0.0
Gilead,NE,Thayer,25,3,0,0,0,0,0,0.0
Rockhill,PA,Huntingdon,380,3,0,0,0,0,0,0.0
Charles City,VA,Charles City,36,3,0,0,0,0,0,0.0
Rowlesburg,WV,Preston,640,3,0,0,0,0,0,0.0
Oakford,IL,Menard,258,3,0,0,0,0,0,0.0
Mount Hermon,NJ,Warren,237,3,0,0,0,0,0,0.0
Columbia City,OR,Columbia,1806,3,0,0,0,0,0,0.0
Petersburg,MI,Monroe,1261,3,0,0,0,0,0,0.0
Lake Leelanau,MI,Leelanau,223,3,0,0,0,0,0,0.0
Highland Acres,DE,Kent,3661,3,0,0,0,0,0,0.0
Hosmer,SD,Edmunds,249,3,0,0,0,0,0,0.0
Loda,IL,Iroquois,289,3,0,0,0,0,0,0.0
Lake Mohawk,NJ,Sussex,9116,3,0,0,0,0,0,0.0
St. Henry,OH,Mercer,2812,3,0,0,0,0,0,0.0
St. Bonifacius,MN,Hennepin,1982,3,0,0,0,0,0,0.0
Cottage Grove,WI,Dane,7906,3,0,0,0,0,0,0.0
Whispering Pines,NC,Moore,5081,3,0,0,0,0,0,0.0
Adell,WI,Sheboygan,461,3,0,0,0,0,0,0.0
Shepherdsville,KY,Bullitt,14351,3,0,0,0,0,0,0.0
North Gates,NY,Monroe,10014,3,0,0,0,0,0,0.0
Clipper Mills,CA,Butte,285,3,0,0,0,0,0,0.0
Petersburg,ND,Nelson,129,3,0,0,0,0,0,0.0
Fifty Lakes,MN,Crow Wing,463,3,0,0,0,0,0,0.0
Humboldt,MN,Kittson,42,3,0,0,0,0,0,0.0
Fair Lakes,VA,Fairfax,8617,3,0,0,0,0,0,0.0
Ardmore,IN,St. Joseph,1807,4,0,0,0,0,0,0.0
Gopher Flats,OR,Umatilla,383,4,0,0,0,0,0,0.0
Petersburg,NE,Boone,423,3,0,0,0,0,0,0.0
Carlyle,IL,Clinton,3134,3,0,0,0,0,0,0.0
Como,IL,Whiteside,581,3,0,0,0,0,0,0.0
Midpines,CA,Mariposa,177,3,0,0,0,0,0,0.0
Calimesa,CA,Riverside,10680,3,0,0,0,0,0,0.0
Samak,UT,Summit,115,3,0,0,0,0,0,0.0
Oakboro,NC,Stanly,2453,3,0,0,0,0,0,0.0
Leechburg,PA,Armstrong,2052,3,0,0,0,0,0,0.0
Loghill Village,CO,Ouray,665,3,0,0,0,0,0,0.0
Opa-locka,FL,Miami-Dade,16097,3,0,0,0,0,0,0.0
Peak,SC,Newberry,78,3,0,0,0,0,0,0.0
Trenton,GA,Dade,2061,3,0,0,0,0,0,0.0
Cookson,OK,Cherokee,928,3,0,0,0,0,0,0.0
Trenton,FL,Gilchrist,2085,3,0,0,0,0,0,0.0
Carrier,OK,Garfield,78,3,0,0,0,0,0,0.0
Descanso,CA,San Diego,1670,3,0,0,0,0,0,0.0
Petersburg,OH,Mahoning,308,3,0,0,0,0,0,0.0
Union City,GA,Fulton,27300,3,0,0,0,0,0,0.0
Humboldt,NE,Richardson,780,3,0,0,0,0,0,0.0
Delmont,PA,Westmoreland,2604,3,0,0,0,0,0,0.0
Berkshire Lakes,FL,Collier,2493,3,0,0,0,0,0,0.0
Swift Bird,SD,Dewey,183,3,0,0,0,0,0,0.0
Sunrise Lake,PA,Pike,998,3,0,0,0,0,0,0.0
El Paraiso,PR,Ponce,1452,3,0,0,0,0,0,0.0
McRae,AR,White,717,3,0,0,0,0,0,0.0
Weedpatch,CA,Kern,2661,3,0,0,0,0,0,0.0
Millwood,WA,Spokane,1880,3,0,0,0,0,0,0.0
Petersburg,PA,Huntingdon,343,3,0,0,0,0,0,0.0
Poole,KY,Webster,163,3,0,0,0,0,0,0.0
Blair,WI,Trempealeau,1169,3,0,0,0,0,0,0.0
Akiak,AK,Bethel,273,3,0,0,0,0,0,0.0
Good Thunder,MN,Blue Earth,423,3,0,0,0,0,0,0.0
G. L. Garcia,PR,Cayey,1278,3,0,0,0,0,0,0.0
Vale,OR,Malheur,2259,3,0,0,0,0,0,0.0
St. Benedict,IA,Kossuth,20,3,0,0,0,0,0,0.0
Bishopville,MD,Worcester,665,3,0,0,0,0,0,0.0
Tunnel City,WI,Monroe,105,3,0,0,0,0,0,0.0
Galena Park,TX,Harris,10527,3,0,0,0,0,0,0.0
Alton,TX,Hidalgo,19205,3,0,0,0,0,0,0.0
Holmen,WI,La Crosse,11027,3,0,0,0,0,0,0.0
Warrington,IN,Hancock,51,4,0,0,0,0,0,0.0
Cano Martin Pena,PR,San Juan,11508,2,0,0,0,0,0,0.0
Occidental,CA,Sonoma,1162,3,0,0,0,0,0,0.0
Denio,NV,Humboldt,12,3,0,0,0,0,0,0.0
Ironville,PA,Blair,0,3,0,0,0,0,0,0.0
Leoma,TN,Lawrence,342,3,0,0,0,0,0,0.0
Blades,DE,Sussex,1055,3,0,0,0,0,0,0.0
Midvale,OH,Tuscarawas,1013,3,0,0,0,0,0,0.0
Carmi,IL,White,4879,3,0,0,0,0,0,0.0
Dexter,MI,Washtenaw,4495,3,0,0,0,0,0,0.0
Navarino,WI,Shawano,150,3,0,0,0,0,0,0.0
Hyrum,UT,Cache,10022,3,0,0,0,0,0,0.0
Sun Valley Lake,IA,Ringgold,162,4,0,0,0,0,0,0.0
Marueno,PR,Ponce,996,3,0,0,0,0,0,0.0
Cherry Grove,OR,Washington,365,3,0,0,0,0,0,0.0
Loudon,TN,Loudon,6235,3,0,0,0,0,0,0.0
White Sands,NM,Doña Ana,1577,4,0,0,0,0,0,0.0
Mulberry,KS,Crawford,419,3,0,0,0,0,0,0.0
Yarrow Point,WA,King,1192,3,0,0,0,0,0,0.0
Alton,UT,Kane,308,3,0,0,0,0,0,0.0
Dexter,KS,Cowley,508,3,0,0,0,0,0,0.0
Belle Chasse,LA,Plaquemines,11046,3,0,0,0,0,0,0.0
Interlaken,UT,Wasatch,145,3,0,0,0,0,0,0.0
Manteo,NC,Dare,1853,3,0,0,0,0,0,0.0
Maribel,WI,Manitowoc,371,3,0,0,0,0,0,0.0
Dexter,KY,Calloway,133,3,0,0,0,0,0,0.0
Goliad,TX,Goliad,1551,3,0,0,0,0,0,0.0
Cherry Grove,OH,Hamilton,3940,3,0,0,0,0,0,0.0
Olivet,IL,Vermilion,156,3,0,0,0,0,0,0.0
Lake Medina Shores,TX,Bandera,1198,4,0,0,0,0,0,0.0
Towanda,KS,Butler,1748,3,0,0,0,0,0,0.0
Dexter,NM,Chaves,1144,3,0,0,0,0,0,0.0
Norridge,IL,Cook,15177,2,0,0,0,0,0,0.0
Dexter,NY,Jefferson,828,3,0,0,0,0,0,0.0
Spiritwood Lake,ND,Stutsman,166,3,0,0,0,0,0,0.0
Dickeyville,WI,Grant,904,3,0,0,0,0,0,0.0
Gainesville,FL,Alachua,219946,2,0,0,0,0,0,0.0
Jemez Pueblo,NM,Sandoval,2273,3,0,0,0,0,0,0.0
Ludlow,MO,Livingston,135,3,0,0,0,0,0,0.0
Stevenson Ranch,CA,Los Angeles,21317,3,0,0,0,0,0,0.0
Mulberry,IN,Clinton,1266,3,0,0,0,0,0,0.0
Baggs,WY,Carbon,411,3,0,0,0,0,0,0.0
Stony Creek Mills,PA,Berks,866,3,0,0,0,0,0,0.0
Dewart,PA,Northumberland,1241,3,0,0,0,0,0,0.0
Pine Flat,CA,Tulare,205,3,0,0,0,0,0,0.0
Daviston,AL,Tallapoosa,199,3,0,0,0,0,0,0.0
Dexter,MO,Stoddard,7906,3,0,0,0,0,0,0.0
Fisher Island,FL,Miami-Dade,830,3,0,0,0,0,0,0.0
Mountain Dale,NY,Sullivan,289,3,0,0,0,0,0,0.0
Sherrill,NY,Oneida,3041,3,0,0,0,0,0,0.0
Dexter,MN,Mower,359,3,0,0,0,0,0,0.0
Acres Green,CO,Douglas,2709,3,0,0,0,0,0,0.0
Shenandoah Heights,PA,Schuylkill,1284,3,0,0,0,0,0,0.0
Bangs,TX,Brown,1731,3,0,0,0,0,0,0.0
Urbana,AR,Union,100,3,0,0,0,0,0,0.0
Victoria,MN,Carver,10972,3,0,0,0,0,0,0.0
La Villa,TX,Hidalgo,2931,3,0,0,0,0,0,0.0
Mayhill,NM,Otero,9,3,0,0,0,0,0,0.0
Victoria,MS,Marshall,1208,3,0,0,0,0,0,0.0
Asher,OK,Pottawatomie,459,3,0,0,0,0,0,0.0
East Rocky Hill,NJ,Somerset,212,4,0,0,0,0,0,0.0
Olivet,KS,Osage,111,3,0,0,0,0,0,0.0
Russellville,IL,Lawrence,69,3,0,0,0,0,0,0.0
Grayson,CA,Stanislaus,1164,3,0,0,0,0,0,0.0
Barre,VT,Washington,8461,3,0,0,0,0,0,0.0
Cortland,NY,Cortland,17465,3,0,0,0,0,0,0.0
Parmelee,SD,Todd,637,3,0,0,0,0,0,0.0
Russellville,IN,Putnam,301,3,0,0,0,0,0,0.0
Eagle Creek,PA,Centre,136,3,0,0,0,0,0,0.0
Fourche,AR,Perry,16,3,0,0,0,0,0,0.0
Lordstown,OH,Trumbull,3329,3,0,0,0,0,0,0.0
Owensville,IN,Gibson,1232,3,0,0,0,0,0,0.0
Jane,MO,McDonald,379,3,0,0,0,0,0,0.0
Lagro,IN,Wabash,305,4,0,0,0,0,0,0.0
Kalamazoo,MI,Kalamazoo,204408,2,0,0,0,0,0,0.0
Bayside,WI,Milwaukee,4398,3,0,0,0,0,0,0.0
Wanette,OK,Pottawatomie,230,3,0,0,0,0,0,0.0
Mulberry,OH,Clermont,3850,3,0,0,0,0,0,0.0
South Lima,NY,Livingston,219,3,0,0,0,0,0,0.0
Cortland,NE,Gage,629,3,0,0,0,0,0,0.0
Mulberry,OK,Adair,22,5,0,0,0,0,0,0.0
Dexter,IA,Dallas,781,3,0,0,0,0,0,0.0
Madrone,NM,Valencia,345,3,0,0,0,0,0,0.0
Kysorville,NY,Livingston,80,3,0,0,0,0,0,0.0
Lingleville,TX,Erath,137,3,0,0,0,0,0,0.0
Bowbells,ND,Burke,267,3,0,0,0,0,0,0.0
Ludlow,KY,Kenton,4378,3,0,0,0,0,0,0.0
Towanda,PA,Bradford,2796,3,0,0,0,0,0,0.0
Scarville,IA,Winnebago,61,3,0,0,0,0,0,0.0
Erath,LA,Vermilion,1865,3,0,0,0,0,0,0.0
Whitehorse,SD,Dewey,127,3,0,0,0,0,0,0.0
Wheeler,WI,Dunn,262,3,0,0,0,0,0,0.0
Brownsboro,TX,Henderson,1479,3,0,0,0,0,0,0.0
Benton Harbor,MI,Berrien,9023,3,0,0,0,0,0,0.0
Exeter,CA,Tulare,10280,3,0,0,0,0,0,0.0
Heavener,OK,Le Flore,2998,3,0,0,0,0,0,0.0
Hill Country Village,TX,Bexar,905,3,0,0,0,0,0,0.0
Road Runner,TX,Cooke,781,3,0,0,0,0,0,0.0
Wheeler,WA,Grant,223,3,0,0,0,0,0,0.0
Wadley,GA,Jefferson,1991,3,0,0,0,0,0,0.0
Victoria,KS,Ellis,994,3,0,0,0,0,0,0.0
Cortland,OH,Trumbull,7091,3,0,0,0,0,0,0.0
High Forest,MN,Olmsted,132,3,0,0,0,0,0,0.0
Evendale,OH,Hamilton,2656,3,0,0,0,0,0,0.0
Gulfcrest,AL,Mobile,105,3,0,0,0,0,0,0.0
Russellville,KY,Logan,7244,3,0,0,0,0,0,0.0
Bishopville,SC,Lee,2958,3,0,0,0,0,0,0.0
Liberal,MO,Barton,776,3,0,0,0,0,0,0.0
Prairie Grove,AR,Washington,7445,3,0,0,0,0,0,0.0
Ludlow,IL,Champaign,337,3,0,0,0,0,0,0.0
East Palestine,OH,Columbiana,4699,3,0,0,0,0,0,0.0
Patricksburg,IN,Owen,290,4,0,0,0,0,0,0.0
Whitecone,AZ,Navajo,942,4,0,0,0,0,0,0.0
Seven Mile,OH,Butler,591,3,0,0,0,0,0,0.0
Midvale,ID,Washington,331,3,0,0,0,0,0,0.0
Three Mile Bay,NY,Jefferson,40,3,0,0,0,0,0,0.0
Pepper Pike,OH,Cuyahoga,6807,3,0,0,0,0,0,0.0
Mulberry,NC,Wilkes,2134,3,0,0,0,0,0,0.0
Alpena,AR,Carroll,429,3,0,0,0,0,0,0.0
Gassville,AR,Baxter,2216,3,0,0,0,0,0,0.0
Rosa Sanchez,PR,Yabucoa,1094,3,0,0,0,0,0,0.0
Emerado,ND,Grand Forks,391,3,0,0,0,0,0,0.0
Port Washington,NY,Nassau,17613,3,0,0,0,0,0,0.0
Weeki Wachee Gardens,FL,Hernando,1070,3,0,0,0,0,0,0.0
Crest Hill,IL,Will,19754,3,0,0,0,0,0,0.0
Victoria,IL,Knox,255,3,0,0,0,0,0,0.0
Gainesville,AL,Sumter,266,4,0,0,0,0,0,0.0
Wheeler,TX,Wheeler,1401,3,0,0,0,0,0,0.0
Russellville,MO,Cole,875,3,0,0,0,0,0,0.0
Trotwood,OH,Montgomery,23041,3,0,0,0,0,0,0.0
Montfort,WI,Grant,625,3,0,0,0,0,0,0.0
Pocahontas,AR,Randolph,7475,3,0,0,0,0,0,0.0
Myersville,MD,Frederick,2464,3,0,0,0,0,0,0.0
Ives Estates,FL,Miami-Dade,26154,2,0,0,0,0,0,0.0
Port Washington,OH,Tuscarawas,575,3,0,0,0,0,0,0.0
Buckman,MN,Morrison,315,3,0,0,0,0,0,0.0
Preemption,IL,Mercer,100,3,0,0,0,0,0,0.0
Northway,AK,Southeast Fairbanks,202,3,0,0,0,0,0,0.0
Wacissa,FL,Jefferson,328,3,0,0,0,0,0,0.0
South Gate Ridge,FL,Sarasota,5456,3,0,0,0,0,0,0.0
Great Bend,NY,Jefferson,942,3,0,0,0,0,0,0.0
Cherry Grove,WA,Clark,729,3,0,0,0,0,0,0.0
Elm Springs,AR,Washington,3000,3,0,0,0,0,0,0.0
Sandy Valley,NV,Clark,1752,3,0,0,0,0,0,0.0
Stacy,MN,Chisago,1992,3,0,0,0,0,0,0.0
New Germany,MN,Carver,581,3,0,0,0,0,0,0.0
Round Rock,TX,Williamson,124288,2,0,0,0,0,0,0.0
Urbana,MD,Frederick,13897,3,0,0,0,0,0,0.0
New Milford,IL,Winnebago,1183,3,0,0,0,0,0,0.0
Crescent,OR,Klamath,344,3,0,0,0,0,0,0.0
Billtown,IN,Clay,170,4,0,0,0,0,0,0.0
Lake Katrine,NY,Ulster,2284,3,0,0,0,0,0,0.0
Pittman,FL,Lake,183,3,0,0,0,0,0,0.0
Glidden,IA,Carroll,1153,3,0,0,0,0,0,0.0
Rogue River,OR,Jackson,2092,3,0,0,0,0,0,0.0
Urbana,MO,Dallas,474,3,0,0,0,0,0,0.0
Exeter,NE,Fillmore,505,3,0,0,0,0,0,0.0
Franklin Center,NJ,Somerset,5770,3,0,0,0,0,0,0.0
Crescent,OK,Logan,1567,3,0,0,0,0,0,0.0
Great Bend,ND,Richland,28,3,0,0,0,0,0,0.0
Story,WY,Sheridan,1174,3,0,0,0,0,0,0.0
Urbana,KS,Neosho,18,3,0,0,0,0,0,0.0
Alton,MO,Oregon,647,3,0,0,0,0,0,0.0
Riverside,AL,St. Clair,2247,3,0,0,0,0,0,0.0
Harpers Ferry,WV,Jefferson,342,3,0,0,0,0,0,0.0
Lake Tansi,TN,Cumberland,4562,3,0,0,0,0,0,0.0
Hornick,IA,Woodbury,335,3,0,0,0,0,0,0.0
Millry,AL,Washington,548,3,0,0,0,0,0,0.0
Neshkoro,WI,Marquette,459,3,0,0,0,0,0,0.0
Lake Winnebago,MO,Cass,1401,3,0,0,0,0,0,0.0
Loring Colony,MT,Phillips,27,3,0,0,0,0,0,0.0
Scottville,IL,Macoupin,81,3,0,0,0,0,0,0.0
Byhalia,MS,Marshall,1935,3,0,0,0,0,0,0.0
Exeter,PA,Luzerne,5514,3,0,0,0,0,0,0.0
Catoosa,OK,Rogers,7631,3,0,0,0,0,0,0.0
Rantoul,IL,Champaign,12515,3,0,0,0,0,0,0.0
Tutuilla,OR,Umatilla,393,3,0,0,0,0,0,0.0
Glen Ellen,CA,Sonoma,1084,3,0,0,0,0,0,0.0
Wauchula,FL,Hardee,4910,3,0,0,0,0,0,0.0
Belle Isle,FL,Orange,7053,3,0,0,0,0,0,0.0
Wallsburg,UT,Wasatch,266,3,0,0,0,0,0,0.0
Fields Landing,CA,Humboldt,512,3,0,0,0,0,0,0.0
Wheeler,IN,Porter,135,3,0,0,0,0,0,0.0
Cedar Bluff,AL,Cherokee,1633,4,0,0,0,0,0,0.0
Dexter,GA,Laurens,1006,3,0,0,0,0,0,0.0
Leupp,AZ,Coconino,1027,3,0,0,0,0,0,0.0
Wheeler,IL,Jasper,93,3,0,0,0,0,0,0.0
Tuskahoma,OK,Pushmataha,75,3,0,0,0,0,0,0.0
Dime Box,TX,Lee,199,3,0,0,0,0,0,0.0
Point Possession,AK,Kenai Peninsula,0,5,0,0,0,0,0,0.0
Urbana,IN,Wabash,110,4,0,0,0,0,0,0.0
Urbana,IL,Champaign,38447,3,0,0,0,0,0,0.0
Alvin,TX,Brazoria,27700,3,0,0,0,0,0,0.0
Mulberry,AR,Crawford,1573,3,0,0,0,0,0,0.0
Green Lake,WI,Green Lake,1054,3,0,0,0,0,0,0.0
Riverside,CT,Western Connecticut,9216,3,0,0,0,0,0,0.0
Netawaka,KS,Jackson,158,3,0,0,0,0,0,0.0
Roaring Springs,TX,Motley,256,3,0,0,0,0,0,0.0
Ruso,ND,McLean,3,3,0,0,0,0,0,0.0
Gainesville,MO,Ozark,902,3,0,0,0,0,0,0.0
Strodes Mills,PA,Mifflin,844,3,0,0,0,0,0,0.0
Judyville,IN,Warren,118,3,0,0,0,0,0,0.0
Great Bend,KS,Barton,14596,3,0,0,0,0,0,0.0
Maybeury,WV,McDowell,87,3,0,0,0,0,0,0.0
Sandyville,OH,Tuscarawas,77,3,0,0,0,0,0,0.0
Neenah,WI,Winnebago,27409,3,0,0,0,0,0,0.0
New Baltimore,VA,Fauquier,11595,3,0,0,0,0,0,0.0
Santa Cruz,TX,Starr,315,3,0,0,0,0,0,0.0
Riverside,CA,Riverside,2288508,1,0,0,0,0,0,0.0
Gwynn,VA,Mathews,584,3,0,0,0,0,0,0.0
Warroad,MN,Roseau,2067,3,0,0,0,0,0,0.0
La Vernia,TX,Wilson,1126,3,0,0,0,0,0,0.0
Russellville,AR,Pope,29057,3,0,0,0,0,0,0.0
Mulberry,FL,Polk,4070,3,0,0,0,0,0,0.0
Exeter,IL,Scott,101,3,0,0,0,0,0,0.0
New Milford,NJ,Bergen,16882,2,0,0,0,0,0,0.0
Russellville,AL,Franklin,10783,3,0,0,0,0,0,0.0
Kanauga,OH,Gallia,276,3,0,0,0,0,0,0.0
Cloquet,MN,Carlton,12582,3,0,0,0,0,0,0.0
Alton,IA,Sioux,1350,3,0,0,0,0,0,0.0
Ventnor City,NJ,Atlantic,9220,3,0,0,0,0,0,0.0
Canonsburg,PA,Washington,9682,3,0,0,0,0,0,0.0
Clementon,NJ,Camden,5351,3,0,0,0,0,0,0.0
Ironville,KY,Boyd,454,3,0,0,0,0,0,0.0
Urbana,IA,Benton,1628,3,0,0,0,0,0,0.0
New Minden,IL,Washington,227,3,0,0,0,0,0,0.0
Laredo Ranchettes West,TX,Webb,0,3,0,0,0,0,0,0.0
Wheeler,OR,Tillamook,469,3,0,0,0,0,0,0.0
Gainesville,GA,Hall,182116,2,0,0,0,0,0,0.0
Alton,IN,Crawford,35,3,0,0,0,0,0,0.0
Red Lake,AZ,Coconino,1764,3,0,0,0,0,0,0.0
Alton,IL,Madison,77583,3,0,0,0,0,0,0.0
Warrington,FL,Escambia,15935,3,0,0,0,0,0,0.0
Scottville,MI,Mason,1359,3,0,0,0,0,0,0.0
Sandyville,IA,Warren,43,3,0,0,0,0,0,0.0
Santa Cruz,NM,Santa Fe,225,3,0,0,0,0,0,0.0
North Crows Nest,IN,Marion,69,3,0,0,0,0,0,0.0
Primera,TX,Cameron,5282,3,0,0,0,0,0,0.0
Fultonville,NY,Montgomery,696,3,0,0,0,0,0,0.0
Thedford,NE,Thomas,215,3,0,0,0,0,0,0.0
Angle Inlet,MN,Lake of the Woods,0,3,0,0,0,0,0,0.0
Riverview Park,PA,Berks,3647,3,0,0,0,0,0,0.0
Bent Creek,NC,Buncombe,1854,3,0,0,0,0,0,0.0
Redgranite,WI,Waushara,1977,3,0,0,0,0,0,0.0
Pocahontas,IL,Bond,794,3,0,0,0,0,0,0.0
Interlaken,NY,Seneca,556,3,0,0,0,0,0,0.0
Pocahontas,IA,Pocahontas,1536,3,0,0,0,0,0,0.0
Sherrill,IA,Dubuque,185,3,0,0,0,0,0,0.0
Daniels,WV,Raleigh,1542,3,0,0,0,0,0,0.0
Wheeler,MS,Prentiss,556,3,0,0,0,0,0,0.0
Pena Blanca,NM,Sandoval,701,3,0,0,0,0,0,0.0
Interlaken,NJ,Monmouth,821,3,0,0,0,0,0,0.0
Belknap,IL,Johnson,78,3,0,0,0,0,0,0.0
Idana,KS,Clay,30,3,0,0,0,0,0,0.0
Cortland,IL,DeKalb,4556,3,0,0,0,0,0,0.0
Newhalen,AK,Lake and Peninsula,100,3,0,0,0,0,0,0.0
Curtis,NE,Frontier,761,3,0,0,0,0,0,0.0
Bird-in-Hand,PA,Lancaster,670,3,0,0,0,0,0,0.0
Alton,KS,Osborne,126,3,0,0,0,0,0,0.0
Wadley,AL,Randolph,837,3,0,0,0,0,0,0.0
San Acacio,CO,Costilla,23,3,0,0,0,0,0,0.0
Port Washington,WI,Ozaukee,12569,3,0,0,0,0,0,0.0
Spinnerstown,PA,Bucks,1894,3,0,0,0,0,0,0.0
Stark,KS,Neosho,81,3,0,0,0,0,0,0.0
Fishers Hill,VA,Shenandoah,0,4,0,0,0,0,0,0.0
Langdon,KS,Reno,32,3,0,0,0,0,0,0.0
Cortland,IN,Jackson,59,4,0,0,0,0,0,0.0
Grayson,GA,Gwinnett,4699,3,0,0,0,0,0,0.0
Beaverville,IL,Iroquois,321,3,0,0,0,0,0,0.0
Exeter,MO,Barry,997,3,0,0,0,0,0,0.0
Longport,NJ,Atlantic,897,3,0,0,0,0,0,0.0
Parklawn,CA,Stanislaus,1574,3,0,0,0,0,0,0.0
Victoria,AR,Mississippi,0,3,0,0,0,0,0,0.0
Clover,VA,Halifax,836,3,0,0,0,0,0,0.0
Wright,FL,Okaloosa,27233,3,0,0,0,0,0,0.0
Glendale Colony,MT,Glacier,54,3,0,0,0,0,0,0.0
Salton Sea Beach,CA,Imperial,198,3,0,0,0,0,0,0.0
Livonia,IN,Washington,83,3,0,0,0,0,0,0.0
Bayonne,NJ,Hudson,70468,2,0,0,0,0,0,0.0
Gainesville,TX,Cooke,17688,3,0,0,0,0,0,0.0
Weir,KS,Cherokee,910,3,0,0,0,0,0,0.0
Byrdstown,TN,Pickett,1344,3,0,0,0,0,0,0.0
Lompoc,CA,Santa Barbara,43819,3,0,0,0,0,0,0.0
South Kensington,MD,Montgomery,8057,3,0,0,0,0,0,0.0
Deer Creek,MN,Otter Tail,273,3,0,0,0,0,0,0.0
Aguada,PR,Aguada,3182,2,0,0,0,0,0,0.0
Aurora Springs,MO,Miller,341,3,0,0,0,0,0,0.0
La Tour,MO,Johnson,181,4,0,0,0,0,0,0.0
Yoder,KS,Reno,43,3,0,0,0,0,0,0.0
Bay Village,OH,Cuyahoga,15992,3,0,0,0,0,0,0.0
Cheney,WA,Spokane,12830,3,0,0,0,0,0,0.0
Langhorne,PA,Bucks,1564,3,0,0,0,0,0,0.0
Nikolaevsk,AK,Kenai Peninsula,202,3,0,0,0,0,0,0.0
McDonald Chapel,AL,Jefferson,704,3,0,0,0,0,0,0.0
Miller's Cove,TX,Titus,76,4,0,0,0,0,0,0.0
Welda,KS,Anderson,221,3,0,0,0,0,0,0.0
Riverside,IL,Cook,9079,3,0,0,0,0,0,0.0
Madelia,MN,Watonwan,2380,3,0,0,0,0,0,0.0
Terrace Heights,WA,Yakima,9480,3,0,0,0,0,0,0.0
Brown Station,MD,Prince George's,3918,3,0,0,0,0,0,0.0
Offutt AFB,NE,Sarpy,5663,3,0,0,0,0,0,0.0
Blanche,TN,Lincoln,168,3,0,0,0,0,0,0.0
Riverside,ID,Bingham,1126,3,0,0,0,0,0,0.0
Riverside,IA,Washington,1040,3,0,0,0,0,0,0.0
Pughtown,PA,Chester,1047,3,0,0,0,0,0,0.0
Childress,TX,Childress,5964,3,0,0,0,0,0,0.0
North Shore,CA,Riverside,3373,4,0,0,0,0,0,0.0
Hall Summit,LA,Red River,272,3,0,0,0,0,0,0.0
Manhasset,NY,Nassau,7730,3,0,0,0,0,0,0.0
Weir,MS,Choctaw,759,3,0,0,0,0,0,0.0
Pocahontas,MO,Cape Girardeau,47,3,0,0,0,0,0,0.0
Cleghorn,IA,Cherokee,274,3,0,0,0,0,0,0.0
Greenvale,NY,Nassau,1095,3,0,0,0,0,0,0.0
Kidder,SD,Marshall,10,3,0,0,0,0,0,0.0
Crook,CO,Logan,145,3,0,0,0,0,0,0.0
McKinnon,WY,Sweetwater,53,3,0,0,0,0,0,0.0
Mangham,LA,Richland,642,3,0,0,0,0,0,0.0
Camrose Colony,SD,Spink,0,3,0,0,0,0,0,0.0
Livonia,LA,Pointe Coupee,1161,3,0,0,0,0,0,0.0
Schertz,TX,Bexar,43128,3,0,0,0,0,0,0.0
Langdon,ND,Cavalier,1835,3,0,0,0,0,0,0.0
Bluffview,WI,Sauk,606,3,0,0,0,0,0,0.0
Deer Creek,IL,Tazewell,566,3,0,0,0,0,0,0.0
Deer Creek,IN,Carroll,211,3,0,0,0,0,0,0.0
Mount Sidney,VA,Augusta,657,3,0,0,0,0,0,0.0
Gainesville,VA,Prince William,18036,3,0,0,0,0,0,0.0
Hartville,OH,Stark,3355,3,0,0,0,0,0,0.0
Seven Mile,AZ,Navajo,765,4,0,0,0,0,0,0.0
Bouton,IA,Dallas,173,3,0,0,0,0,0,0.0
Lowrys,SC,Chester,357,3,0,0,0,0,0,0.0
Interlaken,CA,Santa Cruz,8191,3,0,0,0,0,0,0.0
Willis,KS,Brown,40,3,0,0,0,0,0,0.0
Bonneau,SC,Berkeley,536,3,0,0,0,0,0,0.0
Kukuihaele,HI,Hawaii,366,3,0,0,0,0,0,0.0
Melville,LA,St. Landry,684,3,0,0,0,0,0,0.0
North Rose,NY,Wayne,550,3,0,0,0,0,0,0.0
Fries,VA,Grayson,286,3,0,0,0,0,0,0.0
Arkwright,SC,Spartanburg,2910,3,0,0,0,0,0,0.0
Canadian,OK,Pittsburg,242,3,0,0,0,0,0,0.0
La Mirada,CA,Los Angeles,46945,2,0,0,0,0,0,0.0
Burns Flat,OK,Washita,1954,3,0,0,0,0,0,0.0
East Stroudsburg,PA,Monroe,9278,3,0,0,0,0,0,0.0
East Globe,AZ,Gila,296,4,0,0,0,0,0,0.0
Schooner Bay,VA,Accomack,49,4,0,0,0,0,0,0.0
Maiden,NC,Catawba,3777,3,0,0,0,0,0,0.0
Pardeesville,PA,Luzerne,603,3,0,0,0,0,0,0.0
West Covina,CA,Los Angeles,107436,2,0,0,0,0,0,0.0
